eufield,repfield,expunt,year,trt,spec,time,GDD,rep,run,site,siteyear,injury,count,biomass,biopercent,biored 
clasarl18b,2,262,2018,clas,fox,40,739,2,1,arl,Arlington 2018,70,9,0.22,87.12871287,12.87128713
clasarl18b,3,263,2018,clas,pal,40,739,2,1,arl,Arlington 2018,75,5,0.39,100,0
clasarl18b,4,264,2018,clas,rye,40,739,2,1,arl,Arlington 2018,75,4,0.25,100,0
clasarl18c,1,265,2018,clas,rad,40,739,3,1,arl,Arlington 2018,95,3,0.14,27.45098039,72.54901961
clasarl18c,2,266,2018,clas,fox,40,739,3,1,arl,Arlington 2018,95,3,0.05,19.8019802,80.1980198
clasarl18c,3,267,2018,clas,pal,40,739,3,1,arl,Arlington 2018,95,2,0.37,100,0
clasarl18c,4,268,2018,clas,rye,40,739,3,1,arl,Arlington 2018,90,3,0.24,100,0
clasarl18d,1,269,2018,clas,rad,40,739,4,1,arl,Arlington 2018,70,4,0.38,74.50980392,25.49019608
clasarl18d,2,270,2018,clas,fox,40,739,4,1,arl,Arlington 2018,75,3,0.09,35.64356436,64.35643564
clasarl18d,3,271,2018,clas,pal,40,739,4,1,arl,Arlington 2018,80,2,0.16,84.21052632,15.78947368
clasarl18d,4,272,2018,clas,rye,40,739,4,1,arl,Arlington 2018,65,4,0.21,100,0
clasarl18a,1,273,2018,clas,rad,50,930,1,1,arl,Arlington 2018,45,5,0.59,100,0
clasarl18a,2,274,2018,clas,fox,50,930,1,1,arl,Arlington 2018,40,1,0.08,100,0
clasarl18a,3,275,2018,clas,pal,50,930,1,1,arl,Arlington 2018,55,2,0.51,100,0
clasarl18a,4,276,2018,clas,rye,50,930,1,1,arl,Arlington 2018,40,5,0.35,100,0
clasarl18b,1,277,2018,clas,rad,50,930,2,1,arl,Arlington 2018,80,5,0.63,100,0
clasarl18b,2,278,2018,clas,fox,50,930,2,1,arl,Arlington 2018,98,2,0.03,48,52
clasarl18b,3,279,2018,clas,pal,50,930,2,1,arl,Arlington 2018,96,5,0.01,3.03030303,96.96969697
clasarl18b,4,280,2018,clas,rye,50,930,2,1,arl,Arlington 2018,90,5,0.22,100,0
clasarl18c,1,281,2018,clas,rad,50,930,3,1,arl,Arlington 2018,80,5,0.73,100,0
clasarl18c,2,282,2018,clas,fox,50,930,3,1,arl,Arlington 2018,99,1,0.01,16,84
clasarl18c,3,283,2018,clas,pal,50,930,3,1,arl,Arlington 2018,85,5,0.59,100,0
clasarl18c,4,284,2018,clas,rye,50,930,3,1,arl,Arlington 2018,75,4,0.2,98.7654321,1.234567901
clasarl18d,1,285,2018,clas,rad,50,930,4,1,arl,Arlington 2018,85,3,0.13,25.12077295,74.87922705
clasarl18d,2,286,2018,clas,fox,50,930,4,1,arl,Arlington 2018,95,2,0.01,16,84
clasarl18d,3,287,2018,clas,pal,50,930,4,1,arl,Arlington 2018,100,0,0,0,100
clasarl18d,4,288,2018,clas,rye,50,930,4,1,arl,Arlington 2018,85,2,0.1,49.38271605,50.61728395
firstarl18a,1,289,2018,first,rad,0,0,1,1,arl,Arlington 2018,99,0,0.1,20.30456853,79.69543147
firstarl18a,2,290,2018,first,fox,0,0,1,1,arl,Arlington 2018,97,2,0.03,14.0625,85.9375
firstarl18a,3,291,2018,first,pal,0,0,1,1,arl,Arlington 2018,90,10,0.18,94.73684211,5.263157895
firstarl18a,4,292,2018,first,rye,0,0,1,1,arl,Arlington 2018,80,3,0.15,68.18181818,31.81818182
firstarl18b,1,293,2018,first,rad,0,0,2,1,arl,Arlington 2018,85,4,0.14,28.42639594,71.57360406
firstarl18b,2,294,2018,first,fox,0,0,2,1,arl,Arlington 2018,90,4,0.07,32.8125,67.1875
firstarl18b,3,295,2018,first,pal,0,0,2,1,arl,Arlington 2018,95,1,0.31,100,0
firstarl18b,4,296,2018,first,rye,0,0,2,1,arl,Arlington 2018,90,2,0.31,100,0
firstarl18c,1,297,2018,first,rad,0,0,3,1,arl,Arlington 2018,95,4,0.2,40.60913706,59.39086294
firstarl18c,2,298,2018,first,fox,0,0,3,1,arl,Arlington 2018,99,2,0.03,14.0625,85.9375
firstarl18c,3,299,2018,first,pal,0,0,3,1,arl,Arlington 2018,100,0,0,0,100
firstarl18c,4,300,2018,first,rye,0,0,3,1,arl,Arlington 2018,80,5,0.28,100,0
firstarl18d,1,301,2018,first,rad,0,0,4,1,arl,Arlington 2018,85,5,0.38,77.15736041,22.84263959
firstarl18d,2,302,2018,first,fox,0,0,4,1,arl,Arlington 2018,90,3,0.04,18.75,81.25
firstarl18d,3,303,2018,first,pal,0,0,4,1,arl,Arlington 2018,88,3,0.17,89.47368421,10.52631579
firstarl18d,4,304,2018,first,rye,0,0,4,1,arl,Arlington 2018,90,1,0.18,81.81818182,18.18181818
firstarl18a,1,305,2018,first,rad,10,191,1,1,arl,Arlington 2018,80,5,0.31,59.61538462,40.38461538
firstarl18a,2,306,2018,first,fox,10,191,1,1,arl,Arlington 2018,80,2,0.07,39.43661972,60.56338028
firstarl18a,3,307,2018,first,pal,10,191,1,1,arl,Arlington 2018,85,3,0.17,70.83333333,29.16666667
firstarl18a,4,308,2018,first,rye,10,191,1,1,arl,Arlington 2018,90,1,0.07,,52.54237288
firstarl18b,1,309,2018,first,rad,10,191,2,1,arl,Arlington 2018,95,4,0.19,36.53846154,63.46153846
firstarl18b,2,310,2018,first,fox,10,191,2,1,arl,Arlington 2018,97,3,0.02,11.26760563,88.73239437
firstarl18b,3,311,2018,first,pal,10,191,2,1,arl,Arlington 2018,82,15,0.31,100,0
firstarl18b,4,312,2018,first,rye,10,191,2,1,arl,Arlington 2018,90,3,0.12,81.3559322,18.6440678
firstarl18c,1,313,2018,first,rad,10,191,3,1,arl,Arlington 2018,95,4,0.22,42.30769231,57.69230769
firstarl18c,2,314,2018,first,fox,10,191,3,1,arl,Arlington 2018,99,1,0.03,16.90140845,83.09859155
firstarl18c,3,315,2018,first,pal,10,191,3,1,arl,Arlington 2018,70,22,0.45,100,0
firstarl18c,4,316,2018,first,rye,10,191,3,1,arl,Arlington 2018,90,3,0.12,81.3559322,18.6440678
firstarl18d,1,317,2018,first,rad,10,191,4,1,arl,Arlington 2018,80,5,0.27,51.92307692,48.07692308
firstarl18d,2,318,2018,first,fox,10,191,4,1,arl,Arlington 2018,100,0,0,0,100
firstarl18d,3,319,2018,first,pal,10,191,4,1,arl,Arlington 2018,75,20,0.15,62.5,37.5
firstarl18d,4,320,2018,first,rye,10,191,4,1,arl,Arlington 2018,65,4,0.11,74.57627119,25.42372881
firstarl18a,1,321,2018,first,rad,20,374,1,1,arl,Arlington 2018,60,5,0.37,100,0
firstarl18a,2,322,2018,first,fox,20,374,1,1,arl,Arlington 2018,75,5,0.07,42.85714286,57.14285714
firstarl18a,3,323,2018,first,pal,20,374,1,1,arl,Arlington 2018,65,13,0.24,100,0
firstarl18a,4,324,2018,first,rye,20,374,1,1,arl,Arlington 2018,55,3,0.11,88,12
firstarl18b,1,325,2018,first,rad,20,374,2,1,arl,Arlington 2018,90,4,0.28,83.58208955,16.41791045
firstarl18b,2,326,2018,first,fox,20,374,2,1,arl,Arlington 2018,88,10,0.11,67.34693878,32.65306122
firstarl18b,3,327,2018,first,pal,20,374,2,1,arl,Arlington 2018,80,20,0.3,100,0
firstarl18b,4,328,2018,first,rye,20,374,2,1,arl,Arlington 2018,78,4,0.17,100,0
firstarl18c,1,329,2018,first,rad,20,374,3,1,arl,Arlington 2018,80,4,0.47,100,0
firstarl18c,2,330,2018,first,fox,20,374,3,1,arl,Arlington 2018,80,6,0.13,79.59183673,20.40816327
firstarl18c,3,331,2018,first,pal,20,374,3,1,arl,Arlington 2018,90,3,0.43,100,0
firstarl18c,4,332,2018,first,rye,20,374,3,1,arl,Arlington 2018,90,2,0.09,,28
firstarl18d,1,333,2018,first,rad,20,374,4,1,arl,Arlington 2018,79,5,0.41,100,0
firstarl18d,2,334,2018,first,fox,20,374,4,1,arl,Arlington 2018,80,6,0.07,42.85714286,57.14285714
firstarl18d,3,335,2018,first,pal,20,374,4,1,arl,Arlington 2018,85,2,0.1,59.70149254,40.29850746
firstarl18d,4,336,2018,first,rye,20,374,4,1,arl,Arlington 2018,65,4,0.2,100,0
firstarl18a,1,337,2018,first,rad,30,559,1,1,arl,Arlington 2018,60,5,0.58,100,0
firstarl18a,2,338,2018,first,fox,30,559,1,1,arl,Arlington 2018,45,6,0.1,35.29411765,64.70588235
firstarl18a,3,339,2018,first,pal,30,559,1,1,arl,Arlington 2018,50,8,0.31,95.38461538,4.615384615
firstarl18a,4,340,2018,first,rye,30,559,1,1,arl,Arlington 2018,40,4,0.2,84.21052632,15.78947368
firstarl18b,1,341,2018,first,rad,30,559,2,1,arl,Arlington 2018,70,4,0.61,100,0
firstarl18b,2,342,2018,first,fox,30,559,2,1,arl,Arlington 2018,50,4,0.27,95.29411765,4.705882353
firstarl18b,3,343,2018,first,pal,30,559,2,1,arl,Arlington 2018,60,4,0.44,100,0
firstarl18b,4,344,2018,first,rye,30,559,2,1,arl,Arlington 2018,65,5,0.21,88.42105263,11.57894737
firstarl18c,1,345,2018,first,rad,30,559,3,1,arl,Arlington 2018,80,4,0.58,100,0
firstarl18c,2,346,2018,first,fox,30,559,3,1,arl,Arlington 2018,78,5,0.17,60,40
firstarl18c,3,347,2018,first,pal,30,559,3,1,arl,Arlington 2018,75,19,0.55,100,0
firstarl18c,4,348,2018,first,rye,30,559,3,1,arl,Arlington 2018,70,4,0.27,100,0
firstarl18d,1,349,2018,first,rad,30,559,4,1,arl,Arlington 2018,40,5,0.48,82.75862069,17.24137931
firstarl18d,2,350,2018,first,fox,30,559,4,1,arl,Arlington 2018,20,8,0.36,100,0
firstarl18d,3,351,2018,first,pal,30,559,4,1,arl,Arlington 2018,60,9,0.24,73.84615385,26.15384615
firstarl18d,4,352,2018,first,rye,30,559,4,1,arl,Arlington 2018,55,3,0.24,100,0
firstarl18a,1,353,2018,first,rad,40,739,1,1,arl,Arlington 2018,60,5,0.48,94.11764706,5.882352941
firstarl18a,2,354,2018,first,fox,40,739,1,1,arl,Arlington 2018,85,3,0.07,27.72277228,72.27722772
firstarl18a,3,355,2018,first,pal,40,739,1,1,arl,Arlington 2018,50,3,0.47,100,0
firstarl18a,4,356,2018,first,rye,40,739,1,1,arl,Arlington 2018,,,,,
firstarl18b,1,357,2018,first,rad,40,739,2,1,arl,Arlington 2018,60,4,0.57,100,0
firstarl18b,2,358,2018,first,fox,40,739,2,1,arl,Arlington 2018,45,5,0.33,100,0
firstarl18b,3,359,2018,first,pal,40,739,2,1,arl,Arlington 2018,88,2,0.18,94.73684211,5.263157895
firstarl18b,4,360,2018,first,rye,40,739,2,1,arl,Arlington 2018,85,3,0.14,75.67567568,24.32432432
firstarl18c,1,361,2018,first,rad,40,739,3,1,arl,Arlington 2018,85,4,0.47,92.15686275,7.843137255
firstarl18c,2,362,2018,first,fox,40,739,3,1,arl,Arlington 2018,90,5,0.1,39.6039604,60.3960396
firstarl18c,3,363,2018,first,pal,40,739,3,1,arl,Arlington 2018,75,10,0.35,100,0
firstarl18c,4,364,2018,first,rye,40,739,3,1,arl,Arlington 2018,80,3,0.24,100,0
firstarl18d,1,365,2018,first,rad,40,739,4,1,arl,Arlington 2018,40,5,0.57,100,0
firstarl18d,2,366,2018,first,fox,40,739,4,1,arl,Arlington 2018,65,3,0.08,31.68316832,68.31683168
firstarl18d,3,367,2018,first,pal,40,739,4,1,arl,Arlington 2018,75,5,0.05,26.31578947,73.68421053
firstarl18d,4,368,2018,first,rye,40,739,4,1,arl,Arlington 2018,55,4,0.23,100,0
firstarl18a,1,369,2018,first,rad,50,930,1,1,arl,Arlington 2018,30,5,0.41,79.22705314,20.77294686
firstarl18a,2,370,2018,first,fox,50,930,1,1,arl,Arlington 2018,50,3,0.07,100,0
firstarl18a,3,371,2018,first,pal,50,930,1,1,arl,Arlington 2018,50,9,0.22,66.66666667,33.33333333
firstarl18a,4,372,2018,first,rye,50,930,1,1,arl,Arlington 2018,50,4,0.22,100,0
firstarl18b,1,373,2018,first,rad,50,930,2,1,arl,Arlington 2018,70,4,0.48,92.75362319,7.246376812
firstarl18b,2,374,2018,first,fox,50,930,2,1,arl,Arlington 2018,65,6,0.22,100,0
firstarl18b,3,375,2018,first,pal,50,930,2,1,arl,Arlington 2018,60,4,0.32,96.96969697,3.03030303
firstarl18b,4,376,2018,first,rye,50,930,2,1,arl,Arlington 2018,70,5,0.26,100,0
firstarl18c,1,377,2018,first,rad,50,930,3,1,arl,Arlington 2018,97,5,0.3,57.97101449,42.02898551
firstarl18c,2,378,2018,first,fox,50,930,3,1,arl,Arlington 2018,85,6,0.18,100,0
firstarl18c,3,379,2018,first,pal,50,930,3,1,arl,Arlington 2018,80,6,0.45,100,0
firstarl18c,4,380,2018,first,rye,50,930,3,1,arl,Arlington 2018,78,4,0.13,64.19753086,35.80246914
firstarl18d,1,381,2018,first,rad,50,930,4,1,arl,Arlington 2018,40,5,0.47,90.82125604,9.178743961
firstarl18d,2,382,2018,first,fox,50,930,4,1,arl,Arlington 2018,75,8,0.11,100,0
firstarl18d,3,383,2018,first,pal,50,930,4,1,arl,Arlington 2018,55,13,0.21,63.63636364,36.36363636
firstarl18d,4,384,2018,first,rye,50,930,4,1,arl,Arlington 2018,60,3,0.12,,40.74074074
tricarl18a,1,385,2018,tric,rad,0,0,1,1,arl,Arlington 2018,100,0,0,0,100
tricarl18a,2,386,2018,tric,fox,0,0,1,1,arl,Arlington 2018,100,0,0,0,100
tricarl18a,3,387,2018,tric,pal,0,0,1,1,arl,Arlington 2018,100,0,0,0,100
tricarl18a,4,388,2018,tric,rye,0,0,1,1,arl,Arlington 2018,99,0,0,0,100
tricarl18b,1,389,2018,tric,rad,0,0,2,1,arl,Arlington 2018,100,0,0,0,100
tricarl18b,2,390,2018,tric,fox,0,0,2,1,arl,Arlington 2018,100,0,0,0,100
tricarl18b,3,391,2018,tric,pal,0,0,2,1,arl,Arlington 2018,100,0,0,0,100
tricarl18b,4,392,2018,tric,rye,0,0,2,1,arl,Arlington 2018,100,0,0,0,100
tricarl18c,1,393,2018,tric,rad,0,0,3,1,arl,Arlington 2018,100,0,0,0,100
tricarl18c,2,394,2018,tric,fox,0,0,3,1,arl,Arlington 2018,100,0,0,0,100
tricarl18c,3,395,2018,tric,pal,0,0,3,1,arl,Arlington 2018,100,0,0,0,100
tricarl18c,4,396,2018,tric,rye,0,0,3,1,arl,Arlington 2018,100,0,0,0,100
tricarl18d,1,397,2018,tric,rad,0,0,4,1,arl,Arlington 2018,100,0,0,0,100
tricarl18d,2,398,2018,tric,fox,0,0,4,1,arl,Arlington 2018,100,0,0,0,100
tricarl18d,3,399,2018,tric,pal,0,0,4,1,arl,Arlington 2018,100,0,0,0,100
tricarl18d,4,400,2018,tric,rye,0,0,4,1,arl,Arlington 2018,100,0,0,0,100
tricarl18a,1,401,2018,tric,rad,10,191,1,1,arl,Arlington 2018,100,0,0,0,100
tricarl18a,2,402,2018,tric,fox,10,191,1,1,arl,Arlington 2018,70,2,0.12,67.6056338,32.3943662
tricarl18a,3,403,2018,tric,pal,10,191,1,1,arl,Arlington 2018,100,0,0,0,100
tricarl18a,4,404,2018,tric,rye,10,191,1,1,arl,Arlington 2018,100,0,0,0,100
tricarl18b,1,405,2018,tric,rad,10,191,2,1,arl,Arlington 2018,,,,0,
tricarl18b,2,406,2018,tric,fox,10,191,2,1,arl,Arlington 2018,50,4,0.45,100,0
tricarl18b,3,407,2018,tric,pal,10,191,2,1,arl,Arlington 2018,100,0,0,0,100
tricarl18b,4,408,2018,tric,rye,10,191,2,1,arl,Arlington 2018,85,3,0.08,54.23728814,45.76271186
tricarl18c,1,409,2018,tric,rad,10,191,3,1,arl,Arlington 2018,90,3,0.21,40.38461538,59.61538462
tricarl18c,2,410,2018,tric,fox,10,191,3,1,arl,Arlington 2018,85,4,0.15,84.50704225,15.49295775
tricarl18c,3,411,2018,tric,pal,10,191,3,1,arl,Arlington 2018,80,15,0.16,66.66666667,33.33333333
tricarl18c,4,412,2018,tric,rye,10,191,3,1,arl,Arlington 2018,80,4,0.09,61.01694915,38.98305085
tricarl18d,1,413,2018,tric,rad,10,191,4,1,arl,Arlington 2018,99,2,0.1,19.23076923,80.76923077
tricarl18d,2,414,2018,tric,fox,10,191,4,1,arl,Arlington 2018,80,5,0.09,50.70422535,49.29577465
tricarl18d,3,415,2018,tric,pal,10,191,4,1,arl,Arlington 2018,85,5,0.04,16.66666667,83.33333333
tricarl18d,4,416,2018,tric,rye,10,191,4,1,arl,Arlington 2018,86,4,0.07,47.45762712,52.54237288
tricarl18a,1,417,2018,tric,rad,20,374,1,1,arl,Arlington 2018,92,1,0.18,53.73134328,46.26865672
tricarl18a,2,418,2018,tric,fox,20,374,1,1,arl,Arlington 2018,30,2,0.24,100,0
tricarl18a,3,419,2018,tric,pal,20,374,1,1,arl,Arlington 2018,60,5,0.3,100,0
tricarl18a,4,420,2018,tric,rye,20,374,1,1,arl,Arlington 2018,60,2,0.1,80,20
tricarl18b,1,421,2018,tric,rad,20,374,2,1,arl,Arlington 2018,65,4,0.56,100,0
tricarl18b,2,422,2018,tric,fox,20,374,2,1,arl,Arlington 2018,40,3,0.41,100,0
tricarl18b,3,423,2018,tric,pal,20,374,2,1,arl,Arlington 2018,100,0,0,0,100
tricarl18b,4,424,2018,tric,rye,20,374,2,1,arl,Arlington 2018,70,4,0.21,100,0
tricarl18c,1,425,2018,tric,rad,20,374,3,1,arl,Arlington 2018,75,4,0.45,100,0
tricarl18c,2,426,2018,tric,fox,20,374,3,1,arl,Arlington 2018,80,2,0.32,100,0
tricarl18c,3,427,2018,tric,pal,20,374,3,1,arl,Arlington 2018,65,12,0.39,100,0
tricarl18c,4,428,2018,tric,rye,20,374,3,1,arl,Arlington 2018,80,2,0.17,100,0
tricarl18d,1,429,2018,tric,rad,20,374,4,1,arl,Arlington 2018,85,2,0.37,100,0
tricarl18d,2,430,2018,tric,fox,20,374,4,1,arl,Arlington 2018,65,2,0.16,97.95918367,2.040816327
tricarl18d,3,431,2018,tric,pal,20,374,4,1,arl,Arlington 2018,60,19,0.23,100,0
tricarl18d,4,432,2018,tric,rye,20,374,4,1,arl,Arlington 2018,80,1,0.05,40,60
tricarl18a,1,433,2018,tric,rad,30,559,1,1,arl,Arlington 2018,40,3,0.56,96.55172414,3.448275862
tricarl18a,2,434,2018,tric,fox,30,559,1,1,arl,Arlington 2018,50,2,0.3,100,0
tricarl18a,3,435,2018,tric,pal,30,559,1,1,arl,Arlington 2018,20,10,0.29,89.23076923,10.76923077
tricarl18a,4,436,2018,tric,rye,30,559,1,1,arl,Arlington 2018,70,4,0.13,54.73684211,45.26315789
tricarl18b,1,437,2018,tric,rad,30,559,2,1,arl,Arlington 2018,55,4,0.6,100,0
tricarl18b,2,438,2018,tric,fox,30,559,2,1,arl,Arlington 2018,40,4,0.42,100,0
tricarl18b,3,439,2018,tric,pal,30,559,2,1,arl,Arlington 2018,98,2,0,0,100
tricarl18b,4,440,2018,tric,rye,30,559,2,1,arl,Arlington 2018,70,2,0.17,71.57894737,28.42105263
tricarl18c,1,441,2018,tric,rad,30,559,3,1,arl,Arlington 2018,80,3,0.36,62.06896552,37.93103448
tricarl18c,2,442,2018,tric,fox,30,559,3,1,arl,Arlington 2018,75,10,0.22,77.64705882,22.35294118
tricarl18c,3,443,2018,tric,pal,30,559,3,1,arl,Arlington 2018,50,12,0.52,100,0
tricarl18c,4,444,2018,tric,rye,30,559,3,1,arl,Arlington 2018,80,2,0.21,88.42105263,11.57894737
tricarl18d,1,445,2018,tric,rad,30,559,4,1,arl,Arlington 2018,45,4,0.52,89.65517241,10.34482759
tricarl18d,2,446,2018,tric,fox,30,559,4,1,arl,Arlington 2018,55,5,0.27,95.29411765,4.705882353
tricarl18d,3,447,2018,tric,pal,30,559,4,1,arl,Arlington 2018,60,7,0.26,80,20
tricarl18d,4,448,2018,tric,rye,30,559,4,1,arl,Arlington 2018,65,6,0.19,80,20
tricarl18a,1,449,2018,tric,rad,40,739,1,1,arl,Arlington 2018,40,4,0.29,56.8627451,43.1372549
tricarl18a,2,450,2018,tric,fox,40,739,1,1,arl,Arlington 2018,100,0,0,0,100
tricarl18a,3,451,2018,tric,pal,40,739,1,1,arl,Arlington 2018,25,14,0.41,100,0
tricarl18a,4,452,2018,tric,rye,40,739,1,1,arl,Arlington 2018,50,3,0.1,54.05405405,45.94594595
tricarl18b,1,453,2018,tric,rad,40,739,2,1,arl,Arlington 2018,70,4,0.52,100,0
tricarl18b,2,454,2018,tric,fox,40,739,2,1,arl,Arlington 2018,60,4,0.35,100,0
tricarl18b,3,455,2018,tric,pal,40,739,2,1,arl,Arlington 2018,75,8,0.32,100,0
tricarl18b,4,456,2018,tric,rye,40,739,2,1,arl,Arlington 2018,70,4,0.2,100,0
tricarl18c,1,457,2018,tric,rad,40,739,3,1,arl,Arlington 2018,90,4,0.31,60.78431373,39.21568627
tricarl18c,2,458,2018,tric,fox,40,739,3,1,arl,Arlington 2018,98,2,0.03,11.88118812,88.11881188
tricarl18c,3,459,2018,tric,pal,40,739,3,1,arl,Arlington 2018,90,4,0.38,100,0
tricarl18c,4,460,2018,tric,rye,40,739,3,1,arl,Arlington 2018,85,4,0.23,100,0
tricarl18d,1,461,2018,tric,rad,40,739,4,1,arl,Arlington 2018,35,4,0.59,100,0
tricarl18d,2,462,2018,tric,fox,40,739,4,1,arl,Arlington 2018,20,7,0.38,100,0
tricarl18d,3,463,2018,tric,pal,40,739,4,1,arl,Arlington 2018,80,4,0.05,26.31578947,73.68421053
tricarl18d,4,464,2018,tric,rye,40,739,4,1,arl,Arlington 2018,40,5,0.3,100,0
tricarl18a,1,465,2018,tric,rad,50,930,1,1,arl,Arlington 2018,40,5,0.39,75.36231884,24.63768116
tricarl18a,2,466,2018,tric,fox,50,930,1,1,arl,Arlington 2018,80,3,0.05,80,20
tricarl18a,3,467,2018,tric,pal,50,930,1,1,arl,Arlington 2018,85,11,0.15,45.45454545,54.54545455
tricarl18a,4,468,2018,tric,rye,50,930,1,1,arl,Arlington 2018,60,2,0.15,74.07407407,25.92592593
tricarl18b,1,469,2018,tric,rad,50,930,2,1,arl,Arlington 2018,5,5,0.81,100,0
tricarl18b,2,470,2018,tric,fox,50,930,2,1,arl,Arlington 2018,5,4,0.31,100,0
tricarl18b,3,471,2018,tric,pal,50,930,2,1,arl,Arlington 2018,60,3,0.19,57.57575758,42.42424242
tricarl18b,4,472,2018,tric,rye,50,930,2,1,arl,Arlington 2018,20,5,0.29,100,0
tricarl18c,1,473,2018,tric,rad,50,930,3,1,arl,Arlington 2018,40,5,0.51,98.55072464,1.449275362
tricarl18c,2,474,2018,tric,fox,50,930,3,1,arl,Arlington 2018,98,2,0.08,100,0
tricarl18c,3,475,2018,tric,pal,50,930,3,1,arl,Arlington 2018,60,9,0.33,100,0
tricarl18c,4,476,2018,tric,rye,50,930,3,1,arl,Arlington 2018,35,5,0.3,100,0
tricarl18d,1,477,2018,tric,rad,50,930,4,1,arl,Arlington 2018,88,3,0.14,27.0531401,72.9468599
tricarl18d,2,478,2018,tric,fox,50,930,4,1,arl,Arlington 2018,70,1,0.02,32,68
tricarl18d,3,479,2018,tric,pal,50,930,4,1,arl,Arlington 2018,35,16,0.23,69.6969697,30.3030303
tricarl18d,4,480,2018,tric,rye,50,930,4,1,arl,Arlington 2018,60,3,0.06,29.62962963,70.37037037
spartarl18a,1,481,2018,spart,rad,0,0,1,1,arl,Arlington 2018,100,0,0,0,100
spartarl18a,2,482,2018,spart,fox,0,0,1,1,arl,Arlington 2018,100,0,0,0,100
spartarl18a,3,483,2018,spart,pal,0,0,1,1,arl,Arlington 2018,100,0,0,0,100
spartarl18a,4,484,2018,spart,rye,0,0,1,1,arl,Arlington 2018,93,3,0.11,50,50
spartarl18b,1,485,2018,spart,rad,0,0,2,1,arl,Arlington 2018,90,2,0.24,48.73096447,51.26903553
spartarl18b,2,486,2018,spart,fox,0,0,2,1,arl,Arlington 2018,100,0,0,0,100
spartarl18b,3,487,2018,spart,pal,0,0,2,1,arl,Arlington 2018,100,0,0,0,100
spartarl18b,4,488,2018,spart,rye,0,0,2,1,arl,Arlington 2018,88,4,0.1,45.45454545,54.54545455
spartarl18c,1,489,2018,spart,rad,0,0,3,1,arl,Arlington 2018,100,0,0,0,100
spartarl18c,2,490,2018,spart,fox,0,0,3,1,arl,Arlington 2018,100,0,0,0,100
spartarl18c,3,491,2018,spart,pal,0,0,3,1,arl,Arlington 2018,100,0,0,0,100
spartarl18c,4,492,2018,spart,rye,0,0,3,1,arl,Arlington 2018,90,3,0.09,40.90909091,59.09090909
spartarl18d,1,493,2018,spart,rad,0,0,4,1,arl,Arlington 2018,98,2,0.1,20.30456853,79.69543147
spartarl18d,2,494,2018,spart,fox,0,0,4,1,arl,Arlington 2018,100,0,0,0,100
spartarl18d,3,495,2018,spart,pal,0,0,4,1,arl,Arlington 2018,100,0,0,0,100
spartarl18d,4,496,2018,spart,rye,0,0,4,1,arl,Arlington 2018,95,2,0.08,36.36363636,63.63636364
spartarl18a,1,497,2018,spart,rad,10,191,1,1,arl,Arlington 2018,100,0,0,0,100
spartarl18a,2,498,2018,spart,fox,10,191,1,1,arl,Arlington 2018,100,0,0,0,100
spartarl18a,3,499,2018,spart,pal,10,191,1,1,arl,Arlington 2018,100,0,0,0,100
spartarl18a,4,500,2018,spart,rye,10,191,1,1,arl,Arlington 2018,97,1,0.07,47.45762712,52.54237288
spartarl18b,1,501,2018,spart,rad,10,191,2,1,arl,Arlington 2018,80,2,0.26,50,50
spartarl18b,2,502,2018,spart,fox,10,191,2,1,arl,Arlington 2018,100,0,0,0,100
spartarl18b,3,503,2018,spart,pal,10,191,2,1,arl,Arlington 2018,100,0,0,0,100
spartarl18b,4,504,2018,spart,rye,10,191,2,1,arl,Arlington 2018,80,4,0.15,100,0
spartarl18c,1,505,2018,spart,rad,10,191,3,1,arl,Arlington 2018,99,1,0.17,32.69230769,67.30769231
spartarl18c,2,506,2018,spart,fox,10,191,3,1,arl,Arlington 2018,100,0,0,0,100
spartarl18c,3,507,2018,spart,pal,10,191,3,1,arl,Arlington 2018,100,0,0,0,100
spartarl18c,4,508,2018,spart,rye,10,191,3,1,arl,Arlington 2018,90,3,0.25,100,0
spartarl18d,1,509,2018,spart,rad,10,191,4,1,arl,Arlington 2018,75,3,0.18,34.61538462,65.38461538
spartarl18d,2,510,2018,spart,fox,10,191,4,1,arl,Arlington 2018,95,4,0.03,16.90140845,83.09859155
spartarl18d,3,511,2018,spart,pal,10,191,4,1,arl,Arlington 2018,100,0,0,0,100
spartarl18d,4,512,2018,spart,rye,10,191,4,1,arl,Arlington 2018,90,3,0.09,61.01694915,38.98305085
spartarl18a,1,513,2018,spart,rad,20,374,1,1,arl,Arlington 2018,80,2,0.18,53.73134328,46.26865672
spartarl18a,2,514,2018,spart,fox,20,374,1,1,arl,Arlington 2018,75,6,0.09,55.10204082,44.89795918
spartarl18a,3,515,2018,spart,pal,20,374,1,1,arl,Arlington 2018,100,0,0,0,100
spartarl18a,4,516,2018,spart,rye,20,374,1,1,arl,Arlington 2018,90,4,0.1,80,20
spartarl18b,1,517,2018,spart,rad,20,374,2,1,arl,Arlington 2018,77,4,0.47,100,0
spartarl18b,2,518,2018,spart,fox,20,374,2,1,arl,Arlington 2018,85,5,0.06,36.73469388,63.26530612
spartarl18b,3,519,2018,spart,pal,20,374,2,1,arl,Arlington 2018,100,0,0,0,100
spartarl18b,4,520,2018,spart,rye,20,374,2,1,arl,Arlington 2018,78,4,0.15,100,0
spartarl18c,1,521,2018,spart,rad,20,374,3,1,arl,Arlington 2018,70,4,0.43,100,0
